person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,log_person_income
MORTGAGE,3.0,PERSONAL,A,4800,7.49,0,0.02,N,13,12.206072645530174
MORTGAGE,8.0,MEDICAL,A,14000,7.49,0,0.07,N,15,12.206072645530174
MORTGAGE,7.0,EDUCATION,D,25000,15.57,0,0.125,N,14,12.206072645530174
OWN,12.0,HOMEIMPROVEMENT,D,25000,15.2,0,0.125,Y,13,12.206072645530174
MORTGAGE,2.0,VENTURE,B,1000,10.38,0,0.005,N,13,12.206072645530174
MORTGAGE,3.0,HOMEIMPROVEMENT,B,25000,10.75,0,0.125,N,11,12.206072645530174
MORTGAGE,19.0,EDUCATION,B,18000,10.99,0,0.09,N,13,12.206072645530174
RENT,5.0,EDUCATION,E,25000,17.56,1,0.38,Y,15,11.105017375210924
MORTGAGE,0.0,PERSONAL,B,20000,11.48,0,0.1,N,15,12.206072645530174
RENT,9.0,MEDICAL,D,25000,10.995555082490686,1,0.4524886877828054,Y,13,10.91962361938
RENT,7.0,HOMEIMPROVEMENT,F,25000,19.41,1,0.35,N,17,11.186308505179742
MORTGAGE,22.0,HOMEIMPROVEMENT,A,5600,7.9,0,0.03,N,14,12.165250651009918
MORTGAGE,14.0,DEBTCONSOLIDATION,A,25600,5.99,0,0.13,N,17,12.165250651009918
MORTGAGE,1.0,VENTURE,C,25000,14.79,0,0.13,Y,14,12.165250651009918
OTHER,11.0,VENTURE,B,20000,11.48,0,0.1,N,17,12.165250651009918
RENT,0.0,HOMEIMPROVEMENT,D,25000,14.59,1,0.36,N,12,11.141861783579396
MORTGAGE,12.0,PERSONAL,C,8000,13.16,0,0.04,N,15,12.154758298289437
OWN,7.0,DEBTCONSOLIDATION,A,7000,5.42,1,0.49,N,16,9.574983485564092
RENT,9.0,VENTURE,E,20000,17.04,1,0.11,N,16,12.069462231867387
OWN,7.0,VENTURE,A,3000,6.39,0,0.02,N,17,12.133501952695338
MORTGAGE,22.0,VENTURE,B,20000,11.36,0,0.11,N,15,12.128111104060462
MORTGAGE,5.0,HOMEIMPROVEMENT,C,6000,14.27,0,0.03,N,17,12.100712129872347
OWN,3.0,MEDICAL,A,3500,10.995555082490686,1,0.24,N,11,9.574983485564092
RENT,6.0,EDUCATION,C,25000,12.87,0,0.3,Y,11,11.33857207782545
RENT,2.0,EDUCATION,B,25000,11.86,0,0.29,N,11,11.350359475541625
RENT,5.0,EDUCATION,B,24000,9.99,0,0.13,N,15,12.100712129872347
MORTGAGE,8.0,MEDICAL,A,10000,5.99,0,0.06,N,11,12.100712129872347
MORTGAGE,3.0,MEDICAL,B,24000,10.995555082490686,1,0.1680672268907563,N,14,11.86920032888762
RENT,3.0,HOMEIMPROVEMENT,D,25000,16.02,1,0.32,N,17,11.26446410567173
RENT,4.0,EDUCATION,C,25000,12.87,1,0.3,Y,14,11.32418334037335
MORTGAGE,2.0,MEDICAL,A,11800,7.51,0,0.07,N,11,12.072541252905651
MORTGAGE,10.0,EDUCATION,B,21000,9.99,0,0.12,N,14,12.072541252905651
RENT,8.0,HOMEIMPROVEMENT,F,25000,19.41,0,0.26,N,11,11.48246625748552
RENT,4.0,PERSONAL,G,25000,19.66,1,0.28,Y,12,11.385092093460344
OWN,2.0,PERSONAL,C,5000,13.92,1,0.33,Y,15,9.615805480084347
OWN,0.0,VENTURE,A,5000,7.74,1,0.33,N,13,9.615805480084347
RENT,1.0,VENTURE,D,25000,15.65,1,0.28,Y,17,11.407564949312402
RENT,2.0,HOMEIMPROVEMENT,B,15000,9.76,0,0.09,N,17,12.072541252905651
MORTGAGE,11.0,MEDICAL,C,6500,13.35,0,0.04,Y,17,12.072518395501566
RENT,0.0,HOMEIMPROVEMENT,C,25000,13.11,1,0.27,N,16,11.451050061252142
MORTGAGE,19.0,VENTURE,B,25000,9.62,0,0.15,N,11,12.055226499711216
MORTGAGE,9.0,HOMEIMPROVEMENT,B,25000,11.12,0,0.15,N,14,12.050552695346656
MORTGAGE,1.0,HOMEIMPROVEMENT,E,25000,16.45,0,0.15,Y,13,12.04357724516735
RENT,12.0,EDUCATION,B,25000,10.99,0,0.23,N,12,11.608235644774552
RENT,4.0,DEBTCONSOLIDATION,F,25000,19.04,1,0.26,Y,16,11.492763573146275
MORTGAGE,13.0,HOMEIMPROVEMENT,B,7200,9.91,0,0.04,N,12,12.0435537160324
MORTGAGE,16.0,MEDICAL,A,32000,7.49,0,0.19,N,13,12.0435537160324
RENT,9.0,DEBTCONSOLIDATION,C,17000,12.99,0,0.1,N,14,12.0435537160324
RENT,10.0,VENTURE,F,25000,10.995555082490686,0,0.22,N,13,11.643953727376632
RENT,6.0,VENTURE,C,25000,12.53,1,0.24,Y,15,11.542484267211773
RENT,3.0,EDUCATION,C,25000,13.06,0,0.2,N,13,11.732052962726128
RENT,2.0,MEDICAL,D,25000,15.7,1,0.2492522432701894,Y,16,11.515920973950028
OWN,2.0,EDUCATION,D,4000,15.7,1,0.26,Y,13,9.655026193237628
RENT,20.0,DEBTCONSOLIDATION,D,25000,14.59,1,0.2,N,11,11.751942365440728
RENT,0.0,MEDICAL,B,25000,10.995555082490686,0,0.17,N,15,11.884489021402713
MORTGAGE,2.0,HOMEIMPROVEMENT,D,19800,15.65,0,0.12,N,16,12.013700752882718
RENT,2.0,HOMEIMPROVEMENT,E,25000,16.82,1,0.16,N,16,11.970350312009105
OWN,1.0,VENTURE,C,2000,13.23,0,0.12,N,11,9.711115659888671
RENT,2.0,VENTURE,C,25000,13.8,0,0.06,Y,16,12.971540487669746
OWN,0.0,HOMEIMPROVEMENT,B,3300,10.99,1,0.2,N,14,9.72913416539135
MORTGAGE,3.0,PERSONAL,A,24000,6.54,0,0.15,N,15,11.982929094215963
RENT,3.0,HOMEIMPROVEMENT,B,24250,10.995555082490686,0,0.28,N,12,11.37366339763672
RENT,10.0,DEBTCONSOLIDATION,D,24250,15.65,1,0.32,Y,13,11.239356663461704
RENT,8.0,MEDICAL,D,24250,15.58,1,0.3522149600580973,N,14,11.139685504156802
MORTGAGE,6.0,DEBTCONSOLIDATION,D,10000,14.11,1,0.07,N,13,11.904967552746252
RENT,18.0,MEDICAL,D,24250,16.0,1,0.3101023017902813,Y,13,11.267024926533402
MORTGAGE,4.0,MEDICAL,A,3000,5.42,1,0.18,N,11,9.73554216168668
RENT,1.0,DEBTCONSOLIDATION,B,24250,10.995555082490686,0,0.19,N,17,11.736069016284436
RENT,16.0,EDUCATION,C,24250,13.92,1,0.21,N,12,11.6784399034478
RENT,0.0,DEBTCONSOLIDATION,C,24250,12.87,0,0.18,Y,15,11.813030057420567
RENT,15.0,EDUCATION,B,24000,10.65,1,0.53,N,11,10.714417768752456
MORTGAGE,7.0,EDUCATION,A,4375,7.51,1,0.26,N,17,9.7473014693468
OWN,0.0,HOMEIMPROVEMENT,D,1000,16.29,0,0.06,N,11,9.757305042358048
RENT,16.0,DEBTCONSOLIDATION,B,24000,12.53,1,0.44,N,15,10.916160616526582
RENT,2.0,PERSONAL,C,24000,13.85,1,0.4,N,16,11.002099841204238
OWN,4.0,HOMEIMPROVEMENT,A,5875,7.9,1,0.33,N,12,9.777924329560784
OWN,0.0,DEBTCONSOLIDATION,C,3975,11.97,1,0.22,Y,15,9.782505655975346
OWN,4.0,MEDICAL,C,2800,10.995555082490686,1,0.16,N,16,9.78470401654616
OWN,0.0,MEDICAL,A,4375,5.42,1,0.25,N,17,9.78470401654616
RENT,3.0,HOMEIMPROVEMENT,D,24000,14.09,1,0.33,N,12,11.195471234184778
RENT,0.0,VENTURE,D,24000,15.31,1,0.36,N,11,11.112447898373103
RENT,7.0,MEDICAL,B,24000,11.12,0,0.3,N,12,11.273500081081735
RENT,0.0,HOMEIMPROVEMENT,A,24000,8.49,0,0.3,N,13,11.302204433654577
RENT,6.0,VENTURE,B,24000,10.99,0,0.25,N,11,11.487607656985938
RENT,3.0,HOMEIMPROVEMENT,B,24000,11.99,0,0.24,N,11,11.515920973950028
MORTGAGE,4.0,PERSONAL,A,3000,5.42,1,0.17,N,12,9.798127036878302
RENT,2.0,EDUCATION,B,24000,9.91,0,0.18,N,15,11.77528972943772
RENT,7.0,HOMEIMPROVEMENT,A,23800,6.91,1,0.4,N,15,11.002099841204238
RENT,6.0,EDUCATION,D,23500,10.995555082490686,1,0.61,Y,16,10.55581273857582
RENT,4.0,EDUCATION,C,23500,14.26,1,0.37,N,13,11.06663836234181
OWN,4.0,PERSONAL,C,1500,13.47,0,0.08,N,13,9.798127036878302
RENT,3.0,HOMEIMPROVEMENT,D,23000,12.36,1,0.28,Y,11,11.326595886778737
RENT,6.0,MEDICAL,D,22400,14.11,1,0.333596437666612,Y,11,11.11463952485509
RENT,3.0,HOMEIMPROVEMENT,G,22250,23.22,1,0.27,Y,12,11.326595886778737
RENT,3.0,MEDICAL,F,22000,18.78,1,0.57,Y,17,10.55581273857582
RENT,16.0,HOMEIMPROVEMENT,B,22000,10.75,1,0.39,N,15,10.942420605702637
RENT,11.0,EDUCATION,B,22000,10.62,1,0.31,N,11,11.184421397998191
RENT,6.0,DEBTCONSOLIDATION,B,22000,10.99,0,0.27,N,12,11.314474526246393
RENT,0.0,HOMEIMPROVEMENT,E,22000,18.79,1,0.24,N,16,11.418614785498988
RENT,3.0,DEBTCONSOLIDATION,B,22000,11.49,0,0.18,N,12,11.686878772093667
RENT,2.0,VENTURE,B,22000,10.99,0,0.13,N,13,12.025749091398891
OWN,1.0,EDUCATION,C,7000,10.995555082490686,1,0.36,Y,12,9.862665558015872
RENT,1.0,VENTURE,C,21250,12.99,1,0.53,N,16,10.596634733096073
RENT,1.0,EDUCATION,A,21000,7.49,1,0.5,N,11,10.645424897265505
RENT,5.0,EDUCATION,B,21000,10.83,1,0.36,N,16,10.968198289528557
RENT,2.0,MEDICAL,D,21000,14.11,1,0.36,Y,16,10.985292722887856
RENT,20.0,VENTURE,B,21000,11.36,0,0.26,N,12,11.289781913656018
RENT,0.0,VENTURE,B,21000,11.63,0,0.23,N,15,11.429543856031176
RENT,17.0,MEDICAL,B,21000,11.11,0,0.19,N,16,11.608235644774552
MORTGAGE,0.0,MEDICAL,B,6000,11.14,1,0.31,N,13,9.873234509365108
RENT,4.0,HOMEIMPROVEMENT,B,21000,10.37,0,0.1,N,11,12.206072645530174
RENT,4.0,MEDICAL,D,20500,14.59,1,0.43,N,16,10.778956289890028
RENT,6.0,VENTURE,B,20400,10.37,0,0.29,N,14,11.15619337654164
RENT,5.0,MEDICAL,C,20400,13.06,0,0.29,Y,11,11.15619337654164
RENT,15.0,VENTURE,C,20000,12.41,1,0.53,Y,16,10.545341438708522
OWN,2.0,VENTURE,B,3000,12.69,0,0.15,N,17,9.903487552536127
RENT,15.0,VENTURE,A,20000,7.49,1,0.5,N,12,10.5945074720799
RENT,0.0,HOMEIMPROVEMENT,B,20000,11.71,1,0.54,N,15,10.51867319162636
RENT,4.0,MEDICAL,B,20000,11.36,1,0.44,N,14,10.714417768752456
RENT,2.0,MEDICAL,C,20000,13.61,1,0.42,N,14,10.778956289890028
RENT,0.0,PERSONAL,E,20000,14.25,1,0.48,Y,17,10.645424897265505
RENT,14.0,MEDICAL,G,20000,20.4,1,0.45,N,11,10.691944912900398
RENT,8.0,MEDICAL,C,20000,13.85,1,0.4,N,14,10.819778284410283
RENT,3.0,DEBTCONSOLIDATION,B,20000,10.995555082490686,1,0.4,N,17,10.819858281210454
RENT,2.0,HOMEIMPROVEMENT,B,20000,12.53,1,0.44,N,14,10.714417768752456
OWN,15.0,EDUCATION,A,5000,7.14,0,0.25,N,15,9.903487552536127
RENT,4.0,DEBTCONSOLIDATION,D,20000,14.61,1,0.43,N,11,10.736309715168556
MORTGAGE,4.0,MEDICAL,A,3900,5.99,0,0.19,N,12,9.909071930830027
RENT,7.0,PERSONAL,C,20000,12.68,1,0.32,N,13,11.04132055435752
RENT,5.0,DEBTCONSOLIDATION,B,20000,11.11,1,0.31,N,13,11.077516480488992
RENT,12.0,VENTURE,B,20000,10.74,1,0.31,N,17,11.082142548877776
RENT,2.0,PERSONAL,B,20000,10.25,1,0.31,N,16,11.082142548877776
RENT,4.0,HOMEIMPROVEMENT,F,20000,16.71,1,0.31,N,17,11.082142548877776
RENT,3.0,EDUCATION,D,20000,15.33,1,0.31,N,15,11.082204085445898
RENT,12.0,EDUCATION,D,20000,14.59,0,0.3,N,14,11.107810295626352
MORTGAGE,5.0,HOMEIMPROVEMENT,C,3000,13.43,0,0.14,Y,17,9.95227771670556
RENT,5.0,MEDICAL,B,20000,12.69,0,0.28,N,14,11.184421397998191
MORTGAGE,4.0,HOMEIMPROVEMENT,B,1500,11.12,0,0.07,N,14,9.971519962927957
RENT,1.0,PERSONAL,B,20000,11.14,0,0.27,N,11,11.225243392518449
OWN,0.0,MEDICAL,A,6000,6.03,0,0.28,N,12,9.980448593672255
RENT,8.0,MEDICAL,C,20000,13.22,0,0.26,Y,12,11.24457532081794
RENT,1.0,PERSONAL,B,20000,11.99,0,0.26,N,17,11.245046019814628
OWN,1.0,EDUCATION,C,4750,15.23,0,0.22,Y,16,9.980448593672255
OWN,0.0,VENTURE,A,2100,8.49,0,0.1,N,12,9.980448593672255
OWN,1.0,HOMEIMPROVEMENT,C,3500,13.61,0,0.16,N,12,9.980448593672255
MORTGAGE,0.0,EDUCATION,A,8000,6.99,0,0.36,N,17,9.998797732340453
RENT,0.0,EDUCATION,B,20000,9.64,1,0.24,N,16,11.33857207782545
RENT,0.0,MEDICAL,D,20000,14.54,1,0.2735978112175102,Y,11,11.199583645737867
RENT,0.0,DEBTCONSOLIDATION,C,20000,13.79,0,0.19,Y,17,11.542484267211773
RENT,4.0,DEBTCONSOLIDATION,D,20000,14.46,1,0.22,N,15,11.429543856031176
RENT,5.0,HOMEIMPROVEMENT,A,20000,6.91,0,0.18,N,13,11.608235644774552
RENT,0.0,EDUCATION,B,20000,10.38,0,0.18,N,16,11.608235644774552
RENT,3.0,HOMEIMPROVEMENT,A,20000,6.91,0,0.18,N,16,11.612734600189718
RENT,0.0,HOMEIMPROVEMENT,E,20000,16.32,1,0.19,N,15,11.589886506106357
RENT,4.0,VENTURE,C,20000,13.47,0,0.17,Y,11,11.695247021764184
RENT,11.0,EDUCATION,E,20000,10.995555082490686,0,0.15,Y,14,11.77528972943772
OWN,6.0,MEDICAL,A,6400,8.9,0,0.28,N,14,10.043249494911286
RENT,13.0,PERSONAL,F,20000,19.47,0,0.13,N,15,11.918390573078392
RENT,0.0,HOMEIMPROVEMENT,B,20000,10.08,0,0.13,N,17,11.918390573078392
OWN,2.0,PERSONAL,A,7000,7.29,0,0.3,N,15,10.043249494911286
RENT,9.0,DEBTCONSOLIDATION,B,20000,10.995555082490686,0,0.12,N,13,12.059890135352092
RENT,13.0,EDUCATION,A,20000,10.995555082490686,0,0.02,N,17,13.69785251449604
OWN,2.0,MEDICAL,A,7750,7.88,0,0.34,N,16,10.043423392833644
OWN,0.0,VENTURE,B,12000,11.48,0,0.52,N,11,10.043423392833644
RENT,0.0,MEDICAL,B,1000,9.25,0,0.07,N,11,9.574983485564092
OWN,5.0,HOMEIMPROVEMENT,B,10000,10.38,0,0.43,N,16,10.060320346562916
RENT,0.0,HOMEIMPROVEMENT,D,1000,14.84,1,0.06,Y,16,9.798127036878302
RENT,4.0,MEDICAL,D,19000,14.96,1,0.39,Y,16,10.786924459539204
MORTGAGE,0.0,HOMEIMPROVEMENT,B,7750,12.53,1,0.32,N,14,10.080293928641971
MORTGAGE,18.0,VENTURE,B,6200,10.65,0,0.26,N,16,10.085809109330082
RENT,3.0,DEBTCONSOLIDATION,A,18550,7.88,0,0.18,N,12,11.542484267211773
MORTGAGE,6.0,DEBTCONSOLIDATION,A,1500,6.03,0,0.06,N,16,10.085809109330082
RENT,19.0,MEDICAL,C,18400,10.995555082490686,0,0.12,N,17,11.918390573078392
RENT,4.0,EDUCATION,B,18225,12.42,1,0.46,N,17,10.596634733096073
RENT,1.0,DEBTCONSOLIDATION,B,18200,10.83,1,0.4,N,14,10.714417768752456
RENT,9.0,MEDICAL,B,18200,10.99,1,0.31,N,11,10.968198289528557
MORTGAGE,5.0,MEDICAL,A,1500,10.995555082490686,0,0.06,N,15,10.085809109330082
RENT,0.0,PERSONAL,B,18000,11.71,1,0.49,N,16,10.504519444188269
RENT,5.0,VENTURE,B,18000,8.88,1,0.42,N,16,10.673595774232204
RENT,6.0,PERSONAL,C,18000,14.35,1,0.36,N,16,10.819778284410283
MORTGAGE,0.0,VENTURE,C,4000,13.49,0,0.17,N,13,10.085809109330082
RENT,7.0,MEDICAL,C,18000,13.85,1,0.37,Y,15,10.789319076925574
RENT,14.0,HOMEIMPROVEMENT,A,18000,7.88,1,0.33,N,14,10.915088464214609
RENT,3.0,PERSONAL,B,18000,11.14,0,0.26,N,14,11.156250521031495
RENT,1.0,EDUCATION,C,18000,10.995555082490686,0,0.24,Y,15,11.205040685200927
MORTGAGE,4.0,HOMEIMPROVEMENT,D,7750,15.58,0,0.32,Y,13,10.085809109330082
OWN,5.0,VENTURE,C,4000,14.72,0,0.17,Y,15,10.085809109330082
RENT,9.0,VENTURE,B,18000,10.65,0,0.23,N,11,11.25156070083582
RENT,22.0,MEDICAL,D,18000,17.27,1,0.2861685214626391,Y,14,11.049301442688533
RENT,7.0,DEBTCONSOLIDATION,B,18000,10.59,0,0.22,N,16,11.302204433654577
RENT,12.0,HOMEIMPROVEMENT,C,18000,13.22,0,0.22,N,17,11.314474526246393
RENT,4.0,HOMEIMPROVEMENT,A,18000,7.51,0,0.22,N,16,11.320553572322773
MORTGAGE,4.0,HOMEIMPROVEMENT,D,5100,10.995555082490686,0,0.21,Y,16,10.085809109330082
RENT,5.0,HOMEIMPROVEMENT,B,18000,11.48,0,0.21,N,13,11.350406535472452
RENT,9.0,MEDICAL,C,18000,13.11,0,0.2,N,12,11.407564949312402
RENT,0.0,HOMEIMPROVEMENT,B,18000,11.11,0,0.14,N,11,11.736069016284436
RENT,0.0,MEDICAL,B,18000,11.71,0,0.14,N,14,11.77528972943772
OWN,5.0,EDUCATION,D,5000,14.74,0,0.21,Y,15,10.085809109330082
RENT,2.0,HOMEIMPROVEMENT,E,18000,17.93,1,0.11,N,11,12.031719258385396
MORTGAGE,2.0,DEBTCONSOLIDATION,A,1500,9.63,0,0.06,N,16,10.085809109330082
RENT,1.0,HOMEIMPROVEMENT,C,17500,13.49,0,0.21,N,17,11.350406535472452
RENT,3.0,HOMEIMPROVEMENT,B,17000,10.38,1,0.33,N,11,10.839580911706465
RENT,4.0,EDUCATION,B,17000,11.71,0,0.24,N,16,11.156250521031495
RENT,8.0,PERSONAL,B,17000,8.88,0,0.24,N,15,11.18711221893464
RENT,6.0,MEDICAL,A,17000,7.9,0,0.23,N,15,11.225243392518449
RENT,0.0,PERSONAL,B,17000,10.0,0,0.18,N,15,11.461632170582678
RENT,7.0,PERSONAL,A,16875,7.51,0,0.2,N,14,11.366742954792146
OWN,8.0,VENTURE,C,10625,13.06,0,0.42,Y,12,10.126631103850338
MORTGAGE,4.0,MEDICAL,A,11500,7.29,0,0.46,N,12,10.126631103850338
RENT,4.0,DEBTCONSOLIDATION,A,16500,7.9,1,0.35,N,16,10.757902880692196
MORTGAGE,10.0,EDUCATION,B,10000,9.62,0,0.4,N,17,10.126631103850338
RENT,5.0,VENTURE,C,16500,13.61,0,0.23,N,11,11.184421397998191
RENT,6.0,DEBTCONSOLIDATION,B,16500,12.69,0,0.18,N,15,11.429543856031176
RENT,7.0,PERSONAL,A,16000,8.9,1,0.44,N,17,10.491274217438248
RENT,0.0,PERSONAL,B,16000,11.49,1,0.44,N,13,10.491274217438248
RENT,9.0,MEDICAL,B,16000,10.995555082490686,1,0.37,N,16,10.684645610418787
RENT,2.0,MEDICAL,C,16000,12.99,1,0.36,N,14,10.714417768752456
MORTGAGE,0.0,HOMEIMPROVEMENT,B,3000,8.7,0,0.12,N,12,10.126631103850338
RENT,4.0,DEBTCONSOLIDATION,C,16000,14.65,1,0.36,N,11,10.691944912900398
RENT,1.0,PERSONAL,A,16000,7.9,1,0.32,N,17,10.819778284410283
MORTGAGE,0.0,EDUCATION,C,8700,12.23,1,0.35,Y,14,10.134599273499514
RENT,21.0,DEBTCONSOLIDATION,B,16000,10.995555082490686,0,0.27,N,15,11.002099841204238
RENT,4.0,DEBTCONSOLIDATION,C,16000,12.87,1,0.3,Y,14,10.896739325546411
RENT,0.0,VENTURE,C,16000,13.22,0,0.27,N,14,11.002099841204238
MORTGAGE,5.0,EDUCATION,D,1600,10.995555082490686,0,0.06,N,14,10.154246270883313
RENT,4.0,HOMEIMPROVEMENT,B,16000,11.83,0,0.25,N,16,11.082142548877776
RENT,6.0,VENTURE,B,16000,10.99,0,0.24,N,16,11.112447898373103
RENT,8.0,MEDICAL,A,16000,7.9,0,0.23,N,14,11.156250521031495
RENT,2.0,DEBTCONSOLIDATION,B,16000,11.99,0,0.23,N,12,11.156250521031495
RENT,5.0,PERSONAL,B,16000,9.25,0,0.23,N,17,11.170491492464697
RENT,0.0,HOMEIMPROVEMENT,D,16000,14.96,1,0.23,Y,12,11.141861783579396
RENT,4.0,DEBTCONSOLIDATION,A,1000,7.29,0,0.05,N,13,9.998797732340453
RENT,1.0,EDUCATION,A,1000,8.0,0,0.04,N,16,10.126631103850338
OWN,2.0,MEDICAL,A,6000,8.59,0,0.23,N,12,10.16585181700362
RENT,0.0,EDUCATION,B,1000,11.49,0,0.04,N,12,10.22557105170524
RENT,2.0,EDUCATION,C,1000,10.995555082490686,0,0.03,N,13,10.268130666124035
RENT,1.0,VENTURE,A,1000,7.9,0,0.03,N,12,10.46310334047155
MORTGAGE,1.0,PERSONAL,D,10300,16.29,1,0.39,Y,14,10.181119289134408
RENT,4.0,DEBTCONSOLIDATION,C,1000,14.72,0,0.03,Y,12,10.55581273857582
RENT,0.0,EDUCATION,C,1000,15.23,0,0.03,Y,14,10.59563423276249
RENT,14.0,EDUCATION,A,1000,5.42,0,0.02,N,13,10.691944912900398
RENT,0.0,PERSONAL,B,1000,9.45,0,0.02,N,17,11.018629143155447
MORTGAGE,4.0,DEBTCONSOLIDATION,B,6000,12.21,1,0.23,N,16,10.181119289134408
MORTGAGE,5.0,DEBTCONSOLIDATION,A,6200,6.03,0,0.23,N,16,10.184900011974314
OWN,8.0,MEDICAL,A,4000,7.88,0,0.15,N,12,10.19421498317387
OWN,0.0,MEDICAL,A,4500,7.66,0,0.17,N,11,10.199137794637084
RENT,2.0,PERSONAL,C,1200,13.06,0,0.07,N,15,9.72913416539135
RENT,4.0,DEBTCONSOLIDATION,A,1200,7.66,0,0.07,N,14,9.747535250762242
RENT,0.0,DEBTCONSOLIDATION,D,1200,14.74,1,0.07,Y,11,9.814656338829511
RENT,4.0,DEBTCONSOLIDATION,B,1200,9.62,0,0.06,N,14,9.862665558015872
RENT,9.0,MEDICAL,B,1200,12.42,0,0.04,N,15,10.275051108968611
OWN,4.0,HOMEIMPROVEMENT,A,6000,7.14,0,0.22,N,15,10.203592144986466
RENT,3.0,PERSONAL,D,1200,15.99,0,0.02,Y,12,10.950806546816688
RENT,21.0,VENTURE,A,1200,8.9,0,0.01,N,13,11.350406535472452
MORTGAGE,20.0,PERSONAL,A,6000,5.99,1,0.22,N,13,10.204036490694731
MORTGAGE,7.0,EDUCATION,B,6925,9.99,0,0.26,N,15,10.2050725301569
MORTGAGE,0.0,HOMEIMPROVEMENT,A,4800,8.59,0,0.18,N,17,10.2050725301569
RENT,0.0,VENTURE,A,1375,6.91,0,0.04,N,11,10.532096211958502
MORTGAGE,5.0,MEDICAL,C,4700,13.92,0,0.17,N,13,10.221941283654663
RENT,5.0,EDUCATION,A,1500,6.91,0,0.06,N,17,10.181119289134408
RENT,7.0,DEBTCONSOLIDATION,C,1500,12.99,0,0.05,Y,15,10.21610611027794
RENT,6.0,MEDICAL,A,1500,7.51,0,0.05,N,15,10.275189030491484
RENT,4.0,VENTURE,C,1500,12.98,0,0.05,Y,14,10.313343008945584
RENT,2.0,MEDICAL,C,1500,13.72,1,0.05,Y,14,10.34161344288384
RENT,1.0,PERSONAL,B,1500,10.39,1,0.05,N,15,10.275051108968611
RENT,12.0,MEDICAL,A,1500,7.37,0,0.04,N,12,10.463217619655724
RENT,11.0,VENTURE,C,1500,12.87,0,0.04,Y,14,10.474467099121863
MORTGAGE,4.0,HOMEIMPROVEMENT,D,6250,10.995555082490686,1,0.22,Y,13,10.23995978915734
RENT,2.0,HOMEIMPROVEMENT,D,1500,14.74,1,0.05,N,17,10.373616173970015
RENT,1.0,HOMEIMPROVEMENT,D,1500,14.74,1,0.04,N,11,10.419300717813158
MORTGAGE,1.0,VENTURE,D,3075,15.62,1,0.11,Y,12,10.23995978915734
RENT,7.0,DEBTCONSOLIDATION,B,1500,10.36,1,0.04,N,16,10.571316925111784
RENT,1.0,DEBTCONSOLIDATION,A,1500,9.32,0,0.03,N,16,10.815529270120868
RENT,4.0,VENTURE,B,1500,11.86,0,0.03,N,11,10.851276951469654
RENT,0.0,MEDICAL,A,1500,8.94,0,0.03,N,13,10.858998997563564
OWN,0.0,VENTURE,A,3500,8.94,0,0.125,N,12,10.23995978915734
MORTGAGE,7.0,HOMEIMPROVEMENT,A,7500,7.74,0,0.27,N,16,10.23995978915734
RENT,3.0,VENTURE,A,1500,5.99,0,0.03,N,15,10.915088464214609
RENT,1.0,PERSONAL,A,1500,8.0,0,0.02,N,17,11.05089000537367
RENT,2.0,MEDICAL,C,1500,13.61,0,0.02,N,13,11.219895786191852
RENT,0.0,EDUCATION,B,1500,11.49,0,0.02,N,16,11.289781913656018
RENT,2.0,PERSONAL,B,1500,11.36,0,0.02,N,14,11.39643659152456
RENT,1.0,EDUCATION,C,1500,14.27,0,0.02,Y,14,11.407564949312402
MORTGAGE,6.0,EDUCATION,A,1800,6.76,0,0.06,N,12,10.257659366256744
RENT,0.0,EDUCATION,C,1700,13.16,0,0.12,Y,13,9.546812608597396
RENT,5.0,EDUCATION,A,1700,6.99,0,0.06,N,15,10.203592144986466
MORTGAGE,1.0,MEDICAL,B,8000,10.37,0,0.28,N,14,10.262908722142884
RENT,0.0,PERSONAL,B,1700,10.59,1,0.04,N,17,10.691944912900398
RENT,4.0,PERSONAL,B,1800,10.995555082490686,0,0.125,N,17,9.574983485564092
RENT,2.0,VENTURE,B,1800,11.99,0,0.09,N,13,9.862665558015872
RENT,0.0,MEDICAL,B,1800,11.36,0,0.07,N,11,10.203592144986466
RENT,3.0,DEBTCONSOLIDATION,C,1800,14.27,0,0.04,Y,15,10.714417768752456
OWN,0.0,HOMEIMPROVEMENT,B,5375,11.11,0,0.19,N,13,10.268130666124035
RENT,11.0,MEDICAL,D,1800,14.91,1,0.04,N,17,10.691944912900398
MORTGAGE,3.0,VENTURE,A,4000,6.54,0,0.14,N,17,10.268130666124035
RENT,9.0,VENTURE,A,1800,8.9,0,0.04,N,11,10.82774645405946
RENT,5.0,DEBTCONSOLIDATION,A,1800,7.51,0,0.04,N,14,10.839580911706465
MORTGAGE,5.0,MEDICAL,A,12000,10.995555082490686,0,0.42,N,16,10.268130666124035
RENT,10.0,HOMEIMPROVEMENT,A,1800,8.0,0,0.01,N,16,11.959698849344512
RENT,4.0,EDUCATION,C,1950,10.995555082490686,1,0.17,N,11,9.336091577281744
RENT,6.0,DEBTCONSOLIDATION,B,1950,11.86,0,0.05,N,17,10.596634733096073
RENT,6.0,DEBTCONSOLIDATION,B,1950,12.42,0,0.02,N,15,11.407564949312402
RENT,4.0,VENTURE,B,2000,10.65,1,0.17,N,11,9.392661928770137
